idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
11175,"ESMALTE EPOXI AZUL SEGURANÇA  2,7L  - AFETINTAS",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Esmalte epóxi azul para segurança, com volume de 2,7L, da marca Afetintas.","Volume: 2,7L, Cor: Azul, Tipo: Esmalte epóxi",Não encontrado,Não encontrado,
11165,"ESMALTE EPOXI BRANCO N9,5  2,7L  - AFETINTAS",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Esmalte epóxi branco N9,5, com capacidade de 2,7 litros, da marca Afetintas.","Capacidade: 2,7L; Cor: Branco; Tipo: Esmalte epóxi.",Não encontrado,Não encontrado,
11169,"ESMALTE EPOXI CINZA CLARO N6,5  2,7L  - AFETINTAS",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Esmalte epóxi cinza claro N6,5 em embalagem de 2,7 litros, da marca Afetintas.",,Não encontrado,Não encontrado,
11167,"ESMALTE EPOXI PRETO N1  2,7L  - AFETINTAS",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Esmalte epóxi preto N1, lata de 2,7 litros, da marca Afetintas.",,Não encontrado,Não encontrado,https://verginia.vtexassets.com/arquivos/ids/157362/Tinta-Esmalte-Epoxi-Farben-27L.png?v=638380936780500000 | https://bite.vtexassets.com/arquivos/ids/177996/Fleet-Color-27.png.png?v=639208547600400000 | https://www.tintassaojose.com.br/media/catalog/product/cache/1/image/500x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_5624.jpg
11173,"ESMALTE EPOXI VERMELHO SEGURANÇA  2,7L  - AFETINTAS",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Esmalte epóxi vermelho de segurança, com volume de 2,7 litros, da marca Afetintas.","Volume: 2,7L, Cor: Vermelho, Tipo: Esmalte epóxi",Não encontrado,Não encontrado,
2279,"FERROLACK 0,9L BRANCO *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 0,9L BRANCO é um produto de pintura e acabamento para ferro e metais, disponível em um galão de 0,9 litros na cor branca.","Volume: 0,9L, Cor: Branco",Não encontrado,Não encontrado,
4739,"FERROLACK 0,9L CINZA *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 0,9L CINZA é uma tinta esmalte sintético à base de solventes, ideal para proteção e acabamento de superfícies metálicas.","Volume: 0,9L; Cor: Cinza",Não encontrado,Não encontrado,
5857,"FERROLACK 0,9L PRETO",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 0,9L PRETO é uma tinta esmalte à base de solventes, ideal para proteção e acabamento de superfícies metálicas.","Volume: 0,9L; Cor: Preto",Não encontrado,Não encontrado,
522,"FERROLACK 3,6L BRANCO *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 3,6L BRANCO é uma tinta epóxi de alta resistência, ideal para proteção e acabamento de superfícies metálicas.","Volume: 3,6L; Cor: Branco",Não encontrado,Não encontrado,
4738,"FERROLACK 3,6L CINZA *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 3,6L CINZA é um produto de pintura e revestimento metálico.","Volume: 3,6L; Cor: Cinza",Não encontrado,Não encontrado,
5858,"FERROLACK 3,6L PRETO",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"FERROLACK 3,6L PRETO é uma tinta esmalte à base de solvente, ideal para aplicação em superfícies metálicas.","Volume: 3,6L; Cor: Preto",Não encontrado,Não encontrado,
10255,"GALVANITEX CINZA CLARO FOSCO 0,9",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Galvanitex Cinza Claro Fosco 0,9, um produto de acabamento para superfícies metálicas.",,Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1377675/tinta_galvanitex_cinza_claro_fosco_36l_1_20250715161457_79b7102156a8.jpg | https://images.tcdn.com.br/img/img_prod/1377675/tinta_galvanitex_cinza_claro_fosco_18l_1_20250715161226_971ca2a25a29.jpg | https://tb1131.vtexassets.com/arquivos/ids/275683/2807-GALVANITEXCINZACLAROFOSCO900ML-SOLVENTEX.png?v=639036408184470000
10257,"GALVANITEX CINZA CLARO FOSCO 3,6",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Galvanitex Cinza Claro Fosco 3,6, um produto de acabamento para superfícies metálicas.",Não encontrado,Não encontrado,Não encontrado,
3777,"GALVOPRIMER CORAL 0,9 LITRO BRANCO *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Galvoprimer Coral é um primário acrílico branco para metal, com volume de 0,9 litro.","Volume: 0,9 litro; Cor: Branco; Tipo: Primário acrílico para metal",Não encontrado,Não encontrado,
3778,"GALVOPRIMER CORAL 3,6 LITRO BRANCO *",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Galvoprimer Coral é um primário acrílico à base de água, na cor branca, disponível em embalagem de 3,6 litros.",Não encontrado,Não encontrado,Não encontrado,
221,HAMMERIT S/ FERRUGEM 0.8 BRANCO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Pintura Hammerit sem ferrugem, na cor branca brilhante, com volume de 0.8 litros.","Volume: 0.8 litros, Cor: Branco Brilhante",Não encontrado,Não encontrado,
220,HAMMERIT S/ FERRUGEM 0.8 CINZA CLARO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Hammerite Tinta Sem Ferrugem, na cor Cinza Claro Brilhante, com volume de 0.8 litros.","Volume: 0.8 litros, Cor: Cinza Claro Brilhante",Não encontrado,Não encontrado,
222,HAMMERIT S/ FERRUGEM 0.8 PRETO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Hammerit Sem Ferrugem 0.8 Preto Brilhante é um revestimento protetor e decorativo para superfícies metálicas.,"Capacidade: 0.8L, Cor: Preto Brilhante, Função: Proteção contra ferrugem e acabamento brilhante.",Não encontrado,Não encontrado,
224,HAMMERIT S/ FERRUGEM 2.4 BRANCO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Hammerite é uma tinta esmalte acrílica para metal, disponível na cor branca brilhante, com 2.4 litros.",Volume: 2.4 litros; Cor: Branco Brilhante,Não encontrado,Não encontrado,
223,HAMMERIT S/ FERRUGEM 2.4 CINZA CLARO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Hammerite é uma tinta esmalte à base de solvente, disponível na cor cinza claro brilhante, ideal para proteção contra ferrugem.","Volume da lata: 2.4L, Cor: Cinza claro brilhante, Tipo: Tinta esmalte à base de solvente",Não encontrado,Não encontrado,
225,HAMMERIT S/ FERRUGEM 2.4 PRETO BRILH,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Hammerit Sem Ferrugem 2.4 Preto Brilhante é um revestimento metálico de alta resistência e acabamento brilhante.,"Capacidade: 2.4L, Cor: Preto Brilhante, Tipo: Revestimento metálico",Não encontrado,Não encontrado,
10778,TINTA ESMALTE CORALIT ULTRA RESISTENCIA,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Tinta Esmalte Coralit Ultra Resistência, um produto de alta durabilidade e resistência para pinturas.",Não encontrado,Não encontrado,Não encontrado,
10322,TINTA SPRAY METALICO COBRE,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray metálica na cor cobre.,Não encontrado,Não encontrado,Não encontrado,
10324,TINTA SPRAY METALICO CROMADO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray metálica cromada para aplicação em diversas superfícies.,Não encontrado,Não encontrado,Não encontrado,
10326,TINTA SPRAY METALICO DOURADO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray metálica dourada para aplicação em diversos materiais.,Não encontrado,Não encontrado,Não encontrado,
10328,TINTA SPRAY USO GERAL ALUMINIO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Tinta spray de uso geral na cor alumínio, ideal para diversos tipos de superfícies.",Não encontrado,Não encontrado,Não encontrado,
10330,TINTA SPRAY USO GERAL AMARELO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray amarela para uso geral.,Não encontrado,Não encontrado,Não encontrado,
10332,TINTA SPRAY USO GERAL AZUL,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Tinta spray de uso geral na cor azul, ideal para pintura rápida e uniforme em diversos materiais.",Não encontrado,Não encontrado,Não encontrado,
10334,TINTA SPRAY USO GERAL BRANCO BRILHO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray de uso geral na cor branca com acabamento brilhante.,Não encontrado,Não encontrado,Não encontrado,
10336,TINTA SPRAY USO GERAL BRANCO FOSCO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray branca fosca para uso geral.,Não encontrado,Não encontrado,Não encontrado,
10338,TINTA SPRAY USO GERAL PRETO BRILHO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray de uso geral na cor preto brilho.,Não encontrado,Não encontrado,Não encontrado,
10340,TINTA SPRAY USO GERAL PRETO FOSCO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Tinta spray de uso geral na cor preto fosco, ideal para pintura de superfícies variadas.",Não encontrado,Não encontrado,Não encontrado,
10342,TINTA SPRAY USO GERAL VERDE,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray de uso geral na cor verde.,Não encontrado,Não encontrado,Não encontrado,
10344,TINTA SPRAY USO GERAL VERMELHO,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Tinta spray de uso geral na cor vermelha.,Não encontrado,Não encontrado,Não encontrado,
10999,"TRIPLA ACAO BRANCO 0,9LT  - FERROBASE PROMO",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza tripla ação na cor branca, com volume de 0,9 litros, da marca Ferrobase.","Volume: 0,9 litros; Cor: Branco; Tipo: Tripla ação",Não encontrado,Não encontrado,
11001,"TRIPLA ACAO BRANCO 3,6LT  - FERROBASE",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza tripla ação na cor branca, com volume de 3,6 litros, da marca Ferrobase.","Volume: 3,6 litros; Cor: Branco; Marca: Ferrobase",Não encontrado,Não encontrado,
11003,"TRIPLA ACAO CINZA 0,9LT  - FERROBASE",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza e manutenção para ferro, com ação tripla, na cor cinza e volume de 0,9 litros.","Volume: 0,9 litros; Cor: Cinza; Tipo: Ação tripla",Não encontrado,Não encontrado,
11005,"TRIPLA ACAO CINZA 3,6LT  - FERROBASE",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza e manutenção Tripla Ação na cor cinza, com volume de 3,6 litros, fabricado pela Ferrobase.","Volume: 3,6 litros; Cor: Cinza; Marca: Ferrobase",Não encontrado,Não encontrado,
10995,"TRIPLA ACAO PRETO 0,9LT  - FERROBASE",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza e manutenção para ferro, com ação tripla, na cor preta, com volume de 0,9 litros.","Volume: 0,9 litros; Cor: Preto; Tipo: Tripla ação",Não encontrado,Não encontrado,
10997,"TRIPLA ACAO PRETO 3,6LT  - FERROBASE",ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Produto de limpeza e manutenção de ferro, com ação tripla, na cor preta, com volume de 3,6 litros.","Volume: 3,6 litros; Cor: Preto; Função: Limpeza e manutenção de ferro.",Não encontrado,Não encontrado,
1116,ZARCAO SOLVENTEX 1/4 551 CINZA *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"ZARCAO SOLVENTEX 1/4 551 CINZA, um produto da marca ZARCAO, provavelmente relacionado a materiais de construção ou limpeza.",Não encontrado,Não encontrado,Não encontrado,
1113,ZARCAO SOLVENTEX 1/4 564 VERDE,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"ZARCAO SOLVENTEX 1/4 564 VERDE, um produto químico utilizado para limpeza e remoção de resíduos.",Não encontrado,Não encontrado,Não encontrado,
1114,ZARCAO SOLVENTEX 1/4 990 VERM *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"ZARCAO SOLVENTEX 1/4 990 VERM, um produto de limpeza ou solvente.",Não encontrado,Não encontrado,Não encontrado,
324,ZARCAO SOLVENTEX 18L 551 CINZA *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 18L 551 CINZA é um produto de pintura ou revestimento em tonalidade cinza, disponível em embalagem de 18 litros.",Não encontrado,Não encontrado,Não encontrado,
3600,ZARCAO SOLVENTEX 18L 564 VERDE *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 18L 564 VERDE é um solvente industrial em embalagem de 18 litros, na cor verde.","Volume: 18 litros, Cor: Verde",Não encontrado,Não encontrado,
323,ZARCAO SOLVENTEX 18L 990 VERM *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,Zarcao Solventex 18L 990 Vermelho. Solvente industrial em embalagem de 18 litros.,"Volume: 18L, Cor: Vermelho",Não encontrado,Não encontrado,
986,ZARCAO SOLVENTEX 3.6L 551 CINZA,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,ZARCAO SOLVENTEX 3.6L 551 CINZA é um produto químico utilizado para limpeza e remoção de resíduos.,"Volume: 3.6L, Cor: Cinza, Código: 551",Não encontrado,Não encontrado,
989,ZARCAO SOLVENTEX 3.6L 564 VERDE *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 3.6L 564 VERDE é um produto químico, provavelmente um solvente, com capacidade de 3.6 litros e cor verde.","Capacidade: 3.6L, Cor: Verde",Não encontrado,Não encontrado,
988,ZARCAO SOLVENTEX 3.6L 990 VERM *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX é um produto de limpeza industrial em embalagem de 3.6L, na cor vermelha.","Volume: 3.6L, Cor: Vermelha",Não encontrado,Não encontrado,
1115,ZARCAO SOLVENTEX 9002 ESPECIAL 1/4 *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"ZARCAO SOLVENTEX 9002 ESPECIAL 1/4, um produto químico utilizado para diversas aplicações industriais.",Não encontrado,Não encontrado,Não encontrado,
1378,ZARCAO SOLVENTEX 9002 ESPECIAL 18 LT *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Zarcao Solventex 9002 Especial, um solvente de alta qualidade em embalagem de 18 litros.",Não encontrado,Não encontrado,Não encontrado,
1137,ZARCAO SOLVENTEX 9002 ESPECIAL 3.6L *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 9002 ESPECIAL é um solvente de alta qualidade, fornecido em um recipiente de 3.6 litros.",Volume: 3.6L,Não encontrado,Não encontrado,
1117,ZARCAO SOLVENTEX 969 PRETO 1/4 *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 969 PRETO 1/4 é um produto, possivelmente uma ferramenta ou material de construção, na cor preta.",Não encontradas especificações técnicas no contexto fornecido.,Não encontrado,Não encontrado,
4568,ZARCAO SOLVENTEX 969 PRETO 3.6L *,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"O ZARCAO SOLVENTEX 969 é um produto preto, provavelmente um solvente, disponível em um recipiente de 3.6 litros.","Volume: 3.6L, Cor: Preto",Não encontrado,Não encontrado,
11801,ZARCAO SPRAY 400ML MUNDIAL PRIME,ACESSORIO/MIUDEZA,QUIMICOS,TINTA,"Spray Zarcão 400ml da linha Mundial Prime, utilizado para cuidados com animais.",Volume: 400ml,Não encontrado,Não encontrado,
431,ARAME GALVANIZADO N 12 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 12, fornecido em roda de 1kg.",Diâmetro do arame: 12; Peso da roda: 1kg; Material: Aço galvanizado.,Não encontrado,Não encontrado,
432,ARAME GALVANIZADO N 14 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 14, fornecido em roda de 1kg.","Diâmetro do arame: 2,03mm; Comprimento aproximado: 100m; Peso: 1kg.",Não encontrado,Não encontrado,
434,ARAME GALVANIZADO N 16 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 16, embalagem em roda de 1kg.",Diâmetro do arame: 16; Peso da roda: 1kg.,Não encontrado,Não encontrado,
435,ARAME GALVANIZADO N 18 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 18, embalado em roda de 1kg.",Diâmetro do arame: 18; Peso da roda: 1kg,Não encontrado,Não encontrado,
433,ARAME GALVANIZADO N 20 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 20, fornecido em roda de 1kg.","Número: 20, Peso: 1kg",Não encontrado,Não encontrado,
430,ARAME GALVANIZADO N 22 RODA DE 1KG *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,"Arame galvanizado de número 22, embalado em roda com peso de 1kg.","Número: 22, Peso da roda: 1kg, Material: Aço galvanizado",Não encontrado,Não encontrado,
3334,ARAME GALVANIZADO N. 14 10 METROS *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,Arame galvanizado de número 14 com 10 metros de comprimento.,"Diâmetro do arame: 1,63 mm; Comprimento: 10 metros; Material: Aço galvanizado.",Não encontrado,Não encontrado,
3335,ARAME GALVANIZADO N. 16 10 METROS *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,Arame galvanizado de número 16 com 10 metros de comprimento.,Diâmetro do arame: 16; Comprimento: 10 metros; Material: Aço galvanizado.,Não encontrado,Não encontrado,
3336,ARAME GALVANIZADO N. 18 10 METROS *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,Arame galvanizado de número 18 com 10 metros de comprimento.,"Diâmetro do arame: 1,27 mm. Resistência à tração: 700 MPa. Comprimento: 10 metros.",Não encontrado,Não encontrado,
3337,ARAME GALVANIZADO N. 20 10 METROS *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,Arame galvanizado de número 20 com 10 metros de comprimento.,"Diâmetro do arame: 2,0 mm; Comprimento: 10 metros; Material: Aço galvanizado.",Não encontrado,Não encontrado,
3338,ARAME GALVANIZADO N. 22 10 METROS *,CASA E JARDIM,ARAME,ARAME GALVANIZADO,Arame galvanizado de número 22 com 10 metros de comprimento.,"Diâmetro do arame: 0,65mm. Resistência à tração: 1200 N/mm². Comprimento: 10 metros.",Não encontrado,Não encontrado,
427,ARAME FARPADO 100 METROS FIO 18*,CASA E JARDIM,ARAME,FARPADO,"Arame farpado com 100 metros de comprimento e fio de 18 gauge, utilizado para cercas e delimitação de áreas.","Comprimento: 100 metros, Diâmetro do fio: 18 gauge",Não encontrado,Não encontrado,
428,ARAME FARPADO 250 METROS FIO 18 *,CASA E JARDIM,ARAME,FARPADO,Arame farpado de 250 metros com fio 18.,"Comprimento: 250 metros, Diâmetro do fio: 18.",Não encontrado,Não encontrado,
5775,CONCERTINA ARAME ESPIRAL LAMIN. 300 MM 08 MT *,CASA E JARDIM,ARAME,FARPADO,Concertina de arame espiral laminada com 300 mm de altura e 8 metros de comprimento.,"Altura: 300 mm, Comprimento: 8 metros",Não encontrado,Não encontrado,
3359,CONCERTINA ARAME ESPIRAL LAMIN. 300 MM 10 MT *,CASA E JARDIM,ARAME,FARPADO,Concertina de arame espiral laminado com 300 mm de altura e 10 metros de comprimento.,"Altura: 300 mm, Comprimento: 10 metros",Não encontrado,Não encontrado,
3137,CONCERTINA ARAME ESPIRAL LAMIN. 450 MM 10 MT *,CASA E JARDIM,ARAME,FARPADO,"Concertina de arame espiral laminado, com 450 mm de altura e 10 metros de comprimento.","Altura: 450 mm, Comprimento: 10 metros",Não encontrado,Não encontrado,
147,KIT CONCERTINA ARAME ESPIRAL + SUPORTE LAMIN. 300 MM 10 MT,CASA E JARDIM,ARAME,FARPADO,"Kit de concertina de arame espiral com suporte laminado, medindo 300 mm de altura e 10 metros de comprimento.","Altura: 300 mm, Comprimento: 10 metros, Inclui suporte laminado",Não encontrado,Não encontrado,
148,KIT CONCERTINA ARAME ESPIRAL + SUPORTE LAMIN. 450 MM 10 MT,CASA E JARDIM,ARAME,FARPADO,"Kit de concertina de arame espiral com suporte laminado, medindo 450 mm de altura e 10 metros de comprimento.","Altura: 450 mm, Comprimento: 10 metros, Inclui suporte laminado",Não encontrado,Não encontrado,
438,"ARAME QUEIMADO P/AMARRACAO 1,24 MM ( 18 )",CASA E JARDIM,ARAME,QUEIMADO/COBRE,"Arame queimado para amarração com diâmetro de 1,24 mm, vendido em embalagens com 18 unidades.","Diâmetro: 1,24 mm, Quantidade: 18 unidades",Não encontrado,Não encontrado,
1882,"ARAME TORCIDO QUEIMADO P/AMARRACAO 1,24 MM ( 18 )",CASA E JARDIM,ARAME,QUEIMADO/COBRE,"Arame torcido queimado para amarração, com diâmetro de 1,24 mm, embalagem com 18 unidades.","Diâmetro: 1,24 mm, Quantidade: 18 unidades",Não encontrado,Não encontrado,
271,CADEADO PADO 30/50 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Pado com diâmetro de 30/50 mm.,Diâmetro: 30/50 mm,Não encontrado,Não encontrado,
4728,CADEADO PADO 50 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Pado com 50 mm de diâmetro.,Diâmetro: 50 mm,Não encontrado,Não encontrado,
263,CADEADO PAPAIZ 20 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com diâmetro de 20 mm.,Diâmetro: 20 mm,Não encontrado,Não encontrado,
264,CADEADO PAPAIZ 25 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com diâmetro de 25 mm.,Diâmetro do cadeado: 25 mm.,Não encontrado,Não encontrado,
265,CADEADO PAPAIZ 30 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com 30 mm de diâmetro.,Diâmetro: 30 mm,Não encontrado,Não encontrado,
272,CADEADO PAPAIZ 30/70 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com tamanho de 30/70 mm.,Tamanho: 30/70 mm,Não encontrado,Não encontrado,
266,CADEADO PAPAIZ 35 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com 35 mm de diâmetro.,Diâmetro: 35 mm,Não encontrado,Não encontrado,
267,CADEADO PAPAIZ 40 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com 40 mm de diâmetro.,Diâmetro: 40 mm,Não encontrado,Não encontrado,
268,CADEADO PAPAIZ 45 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com 45 mm de diâmetro.,Diâmetro: 45 mm,Não encontrado,Não encontrado,
269,CADEADO PAPAIZ 50 MM *,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,Cadeado Papaiz com 50 mm de diâmetro.,Diâmetro: 50 mm,Não encontrado,Não encontrado,
270,CADEADO PAPAIZ CRT 50 MM * TETRA,CASA E JARDIM,"FECHADURA, CADEADOS E TRINCOS",CADEADO,"Cadeado Papaiz CRT com 50 mm de diâmetro, modelo Tetra.","Diâmetro: 50 mm, modelo: Tetra",Não encontrado,Não encontrado,
