idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
10550,CARVÃO SERRA MARM BOSCH 3655 100 013,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,CARVAO,"Carvão Serra Marm da Bosch, modelo 3655 100 013.","Compatível com serras de bancada Bosch, resistente a altas temperaturas e desgaste.",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_603567-MLU79280791301_092024-O.webp | https://img.lojadomecanico.com.br/IMAGENS/46/448/157230/1611579472989.JPG | https://img.lojadomecanico.com.br/IMAGENS/46/448/157230/1611579474547.JPG
10552,CARVÃO SERRA MARM BOSCH 3655 100 019 (1551.1),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,CARVAO,"Carvão Serra Marm da Bosch, modelo 3655 100 019 (1551.1).","Compatível com serra mármore Bosch 1551.1, politriz Bosch 1359.0 / 1366.1, lixadeira Bosch 1323.0, furadeira Bosch 1121, esmerilhadeira Bosch 1214. Medidas: 22,0 x 12,5 x 6,4 mm. Peso: 0,06 kg.",https://www.wurth.com.br/p/7486375/escova-de-carvao-para-serra-marmore-bosch-15511-wurth-3655100019-unitario,Não encontrado,https://globalcenter.agilecdn.com.br/142638.jpg | https://a-static.mlcdn.com.br/470x352/carvao-para-serra-marmore-bosch-1551-0-par-madfix/emporiomixutilidadesme/0001479/18b0d9aa4517e4e54e461e2d1b8863bc.jpeg | https://http2.mlstatic.com/D_NQ_NP_603567-MLU79280791301_092024-O.webp
10554,CARVÃO SERRA MARM BOSCH 3655 100 020 (1551.1/4),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,CARVAO,"Carvão Serra Marm da Bosch, modelo 3655 100 020, utilizado em ferramentas de corte e desbaste.",,Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_611075-MLU79052641538_092024-O.webp | https://www.atdvedacoes.com.br/wp-content/uploads/2022/11/310000141.png | https://globalcenter.agilecdn.com.br/142638.jpg
10556,CARVÃO SERRA MARM BOSCH 3655 100 021 (1548),ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,CARVAO,"Carvão Serra Marm da Bosch, modelo 3655 100 021, utilizado em ferramentas de corte e desbaste.",Compatível com modelos de serra mármore e serra circular Bosch. Código do produto: 3655 100 021.,Não encontrado,Não encontrado,https://escovadecarvaoes.com.br/wp-content/uploads/2021/03/escova-de-carvao-para-serra-marmore-e-serra-circular-bosch-original-f000611036-32243.jpg | https://cdn.leroymerlin.com.br/products/escovas_de_carvao_p__serra_marmore_bosch_1548_gdc_14_40__par_1568061442_cae5_600x600.png | https://escovadecarvaoes.com.br/wp-content/uploads/2021/03/carvao_14_serra_marmore_bosch_1548_gdc_1440_gdc_150_par_23_1_20201128123643.jpg
10558,CARVÃO SERRA MARM MAK 655 100 023,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,CARVAO,"Carvão Serra Marm Mak 655 100 023, um produto relacionado a ferramentas ou equipamentos industriais.",,Não encontrado,Não encontrado,https://img.lojadomecanico.com.br/IMAGENS/46/448/157222/1611579121295.JPG | https://img.lojadomecanico.com.br/IMAGENS/46/448/157240/1611578459546.JPG
4562,CORDA DE SEDA COLORIDA 10 MM *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda de seda colorida com diâmetro de 10 mm.,Diâmetro: 10 mm,https://cesarnatal.com.br/produto/corda-seda-10mm-colorida-eco-trancada-pet/,Não encontrado,https://obratecatacarejo.com.br/wp-content/uploads/131585-1_20250701203411019.jpg | https://casacardao.agilecdn.com.br/6058.jpg | https://http2.mlstatic.com/D_NQ_NP_718418-MLB92581428462_092025-O-corda-seda-colorida-trancada-10mm-rolo-190m-tropical-riomar.webp
3625,CORDA DE SEDA COLORIDA 6 MM *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda de seda colorida com diâmetro de 6 mm.,Diâmetro: 6 mm,https://estoquedabaixada.com.br/produtos/70455,https://pt.scribd.com/document/560926221/Catalogo-Itacorda,https://images.tcdn.com.br/img/img_prod/920732/corda_seda_colorida_6mm_venda_por_metro_arteplas_28003_1_a47290039308c059ac319eae630c02aa.jpg | https://joaycordas.com.br/wp-content/uploads/2022/09/4d75c02c-0b8a-4b91-83f2-44009e08b724.jpg | https://images.tcdn.com.br/img/img_prod/920732/corda_seda_colorida_6mm_arteplas_28003_1_5204859a27e002469dd8e167d08a37c2_20240514151016.jpeg
469,CORDA DE SEDA COLORIDA 8 MM *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda de seda colorida com diâmetro de 8 mm.,Diâmetro: 8 mm,https://tambasa.com/produto/corda-seda-colorida-08mm-157m-itacorda-084341-13460,Não encontrado,https://images.tcdn.com.br/img/img_prod/1398971/coda_seda_trancada_pet_8mm_30m_multicores_arteplas_2315_3_35f0f9422342d54a0578e1988b45f96c.jpg | https://http2.mlstatic.com/D_NQ_NP_936388-MLB75252821103_032024-O.webp
11019,CORDA MULTICOLOR 10MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicolor de 10mm de diâmetro.,"Diâmetro: 10mm, cores variadas.",https://www.lifepesca.com.br/nautica/cordas/corda-trancada-de-polipropileno-mazzaferro-multicolor-10mm-1-metro,Não encontrado,https://images.tcdn.com.br/img/img_prod/1311493/corda_colorida_pet_firmeza_10mm_449_1_4eff1b9b2bd64b9d671ab69a93c5835d.jpg | https://http2.mlstatic.com/D_NQ_NP_738516-MLB69785389810_062023-O-corda-multiuso-arteplas-colorida-10mm-c165m-artesanato.webp | https://cdn.awsli.com.br/800x800/2525/2525048/produto/272355669/83677-mka4jpfw6o.jpg
11021,CORDA MULTICOLOR 12MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicor de 12mm de diâmetro.,"Diâmetro: 12mm, cores variadas.",https://www.saofranciscocec.com.br/corda-tranc-pp-12mm-color-tropical/,Não encontrado,https://images.tcdn.com.br/img/img_prod/1311493/corda_colorida_pet_firmeza_12mm_451_1_4eff1b9b2bd64b9d671ab69a93c5835d.jpg | https://obratecatacarejo.com.br/wp-content/uploads/131590-1_20250701203426082.jpg
11023,CORDA MULTICOLOR 14MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicor de 14mm de diâmetro.,"Diâmetro: 14mm, cores variadas.",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_775517-MLB79803817677_102024-O-corda-14mm-colorida-c-40m.webp | https://loja.fritzdistribuidora.com.br/wp-content/uploads/2023/08/8936-1-1.jpg | https://cdn.leroymerlin.com.br/products/corda_poliester_14mm_color_40_metros_1571485256_ccb5_600x600.jpg
11011,CORDA MULTICOLOR 4MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicor de 4mm de diâmetro.,"Diâmetro: 4mm, Multicolor",https://www.peteagro.com.br/corda-trancada-de-polipropileno-baspan-multicolor-4mm-1-metro,Não encontrado,https://images.tcdn.com.br/img/img_prod/1308346/corda_pp_colorida_4_mm_vendido_por_multiplos_de_5_metros_10761_1_5461b24afcb9d0336e6c80e7ecd5b3fc.jpg | https://http2.mlstatic.com/D_NQ_NP_722404-MLB49736605065_042022-O.webp
11013,CORDA MULTICOLOR 5MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicolor de 5mm de diâmetro.,"Diâmetro: 5mm, cores variadas.",https://www.bing.com/aclick?ld=e8XGYs76R6Pnnf6z54PdoNrjVUCUzj5VEABUm2hShK0fI7u7ofYR14a6XQJLH1C_DcmpVGtBOrgvfIoqAGorvPLmCj2xIXNa1_L3YlD5EoGfcjw9AKHM8iIE-_cOriY8jyM2Hw11oKhL6sr5OnfSA7PgcfPadLNkX04slDfhcIS3xh-owNvonZvN83xEmeiXJiYzfmXzkJwwd9tmSoA2_o8bj7CNE&u=aHR0cHMlM2ElMmYlMmY4NzU5LnhnNGtlbi5jb20lMmZ0cmslMmZ2MSUzZnByb2YlM2Q0MDIlMjZjYW1wJTNkODg3JTI2a2N0JTNkbXNuJTI2a2NoaWQlM2QxMzQ5JTI2Y3JpdGVyaWFpZCUzZGt3ZC0xMzIyMDc2NTY4MSUzYWxvYy00MDkzJTI2Y2FtcGFpZ25pZCUzZDE0MDI2NzQlMjZsb2NwaHklM2Q0NjMxMyUyNmFkZ3JvdXBpZCUzZDMyNzQzNTkzNyUyNmNpZCUzZDc3NzIxOTI5MzA1MDYyJTI2a2R2JTNkYyUyNmtleHQlM2QlMjZrcGclM2QlMjZrcGlkJTNkJTI2cXVlcnlTdHIlM2RDT1JEQSUyNTIwTVVMVElDT0xPUiUyNTIwNU1NJTI1MjBQRUNBUyUyNTIwTUFURVJJQUlTJTI1MjBESVZFUlNPUyUyNTIwZXNwZWNpZmljYSVjMyVhNyVjMyViNWVzJTI1MjB0JWMzJWE5Y25pY2FzJTI1MjBtYW51YWwlMjZ1cmwlM2RodHRwcyUzYSUyZiUyZnd3dy51bGluZS5jb20lMmZHcnBfMTczJTJmUG9seS1Db3JkLVN0cmFwcGluZyUzZnByaWNvZGUlM2RXVDM5MSUyNnV0bV9zb3VyY2UlM2RCaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV90ZXJtJTNkcG9seSUyNTIwY29yZCUyNnV0bV9jYW1wYWlnbiUzZFN0cmFwcGluZyUyNkFkS2V5d29yZCUzZHBvbHklMjUyMGNvcmQlMjZBZE1hdGNodHlwZSUzZHAlMjZhZF9ncm91cF9pZCUzZDMyNzQzNTkzNyUyNm1zY2xraWQlM2Q2ODM0ZmY2N2VhNDgxZjhhZTM3Nzk1ZDE5YmIxNDYwNA&rlid=6834ff67ea481f8ae37795d19bb14604,Não encontrado,https://down-br.img.susercontent.com/file/sg-11134201-7rbmi-ln4jkndperkx1d | https://http2.mlstatic.com/D_NQ_NP_984455-MLB79507194662_102024-O.webp | https://cdn.awsli.com.br/800x800/2514/2514904/produto/183183587a431f14dfb.jpg
11015,CORDA MULTICOLOR 6MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicor de 6mm de diâmetro.,Diâmetro: 6mm,https://www.vonder.com.br/produto/corda_multifilamento_tranada_60_mm_x_165_m_cores_diversas_vonder/184,Não encontrado,https://down-br.img.susercontent.com/file/sg-11134201-7rbkx-m5ijbg1hcj0u6b | https://img.irroba.com.br/filters:format(webp):fill(transparent):quality(80)/coutomat/catalog/52597.png | https://http2.mlstatic.com/D_NQ_NP_692876-MLB78911174115_092024-O-corda-nylon-6mm-poliester-40-metros-colorida-carga-mudanca.webp
11017,CORDA MULTICOLOR 8MM,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,PECAS,Corda multicolor de 8mm de diâmetro.,Diâmetro: 8mm. Multicolor.,https://produto.mercadolivre.com.br/MLB-3785145607-corda-poliesterpet-8mm-multicor-rolo-231-metros-rodocordas-_JM,Não encontrado,https://down-br.img.susercontent.com/file/sg-11134201-7rbk4-ln4jk7iemt8870 | https://m.media-amazon.com/images/I/71B4aWNCezL._AC_SL1500_.jpg | https://images.tcdn.com.br/img/img_prod/1308346/corda_pet_colorida_8_mm_vendido_por_multiplos_de_5_metros_10767_1_5461b24afcb9d0336e6c80e7ecd5b3fc.jpg
2035,"CORRENTE GALVANIZADA 3,50 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente galvanizada com diâmetro de 3,50 mm.","Diâmetro: 3,50 mm","https://www.leroymerlin.com.br/corrente-de-aco-elo-torcido-3,5mm-ate-30kg-1m_90426210",Não encontrado,https://images.tcdn.com.br/img/img_prod/869159/corrente_galvanizada_3mm_673_1_21074b243919bdaca6aa8aacb4fe45cf.jpg | https://rotony.com.br/wp-content/uploads/2023/08/6126.png
492,"CORRENTE GALVANIZADA 4,00 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente galvanizada com diâmetro de 4,00 mm.","Diâmetro: 4,00 mm",https://siva.com.br/produto/corrente-galvanizada-elos-curtos-abnt-nbr-15293/,https://siva.com.br/correntes-galvanizadas/,https://ultraferferramentas.cdn.magazord.com.br/img/2024/09/produto/3983/1.png?ims=600x600 | https://http2.mlstatic.com/D_NQ_NP_978531-MLB83508782622_042025-O.webp | https://http2.mlstatic.com/D_NQ_NP_733584-MLB93802069582_102025-O-corrente-soldada-aco-galvanizado-4mm-ref-15-metros-estaciona.webp
493,"CORRENTE GALVANIZADA 5,00 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente galvanizada com diâmetro de 5,00 mm.","Diâmetro: 5,00 mm",https://siva.com.br/produto/corrente-galvanizada-elos-curtos-abnt-nbr-15293/,http://www.correntesprolink.com.br/manual_tecnico_2021.pdf,
491,"CORRENTE GALVANIZADA 6,50 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente galvanizada de 6,50 mm de diâmetro.","Diâmetro: 6,50 mm",https://siva.com.br/produto/corrente-galvanizada-elos-curtos-abnt-nbr-15293/,https://pt.scribd.com/document/686418159/Ficha-Tecnica-de-correntes-atualizadas,https://images.tcdn.com.br/img/img_prod/1039669/corrente_galvanizada_a_fogo_6mm_calibrada_din_766_4183_1_0d5487cf57d14b658739070beab49a14.jpg | https://cdn.sistemawbuy.com.br/arquivos/58747f25cd7a2dd5884c43e3db2745c6/produtos/673f38efed98f/ca-pia-de-design-sem-nome-67409c7e2c328.jpg | https://www.dutramaquinas.com.br/shared/img/produto/alta/553378_corrente_soldada_galvanizada_6_mm_saco_25kg_37_1_m_st021.jpg
494,"CORRENTE GALVANIZADA 8,00 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente galvanizada de 8,00 mm de diâmetro.","Diâmetro: 8,00 mm",https://siva.com.br/produto/corrente-galvanizada-elos-curtos-abnt-nbr-15293/,http://www.correntesprolink.com.br/manual_tecnico_2021.pdf,
1613,CORRENTE PLASTICA AMARELA / PRETA SACO COM 25 MTS,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,INSUMO,"Corrente plástica amarela e preta, fornecida em saco com 25 metros.",Composição: plástico; Cores: amarela e preta; Comprimento: 25 metros.,Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1100542/kit_corrente_plastica_sinalizacao_preta_amarela_elo_pequeno_25_metros_plastcor_46738_1_d6bb0edbcd246b27283a689e3e6022ed.jpg | https://images.tcdn.com.br/img/img_prod/1100542/kit_corrente_plastica_sinalizacao_preta_amarela_elo_pequeno_25_metros_plastcor_46738_2_e60c576e564cc7dc8a1f629e3833001b.jpg | https://images.tcdn.com.br/img/img_prod/1100542/kit_corrente_plastica_sinalizacao_preta_amarela_elo_pequeno_25_metros_plastcor_46738_3_35fe9d04315ca6df3b75f3e5d4dc784b.jpg
2282,"ADAPTADOR P/ DISCO BORRACHA 4.1/2"" KIT M-5 *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Adaptador para disco de borracha de 4.1/2 polegadas, kit modelo M-5.","Compatível com discos de 4.1/2"", 5"" e 7""; Altura: 4,3cm; Largura: 3cm; Material resistente e durável; Garantia do fornecedor: 3 meses",https://www.carrefour.com.br/adaptador-para-furadeira-disco-de-borracha-4-1-2and-39-and-39-5and-39-and-39-e-7and-39-and-39-altura-mp952305440/p,Não encontrado,https://redemac.com.br/wp-content/uploads/2025/03/img_101_013819_1.webp | https://http2.mlstatic.com/D_NQ_NP_990533-MLB44648934183_012021-O.webp | https://images-americanas.b2w.io/produtos/4904860281/imagens/adaptador-para-disco-de-borracha-flexivel-ideal-para-furadeira-excellent-5-polegadas/4904860281_1_xlarge.jpg
2281,"ADAPTADOR P/ DISCO BORRACHA 7"" KIT M-6 *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Adaptador para disco de borracha de 7 polegadas, kit modelo M-6.","Diâmetro: 7 polegadas, Quantidade: 6 unidades por kit",https://lista.mercadolivre.com.br/adaptador-para-disco-de-borracha,Não encontrado,https://cdn.awsli.com.br/2500x2500/2415/2415893/produto/369011836/1-jyoi43io5n.png | https://cdn.awsli.com.br/2500x2500/1845/1845490/produto/14146030304a16feb7a.jpg
3951,ADAPTADOR SDS - PLUS P / MANDRIL *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Adaptador SDS-Plus para mandril, utilizado em ferramentas elétricas para fixação de brocas.","Código: SL254, Modelo: Rosca / encaixe da haste adaptadora: Encaixe com rosca 1/2"" (13mm), Uso: Adaptador SDS Plus para mandril 1/2, Material: HSS- Aço rápido, Corpo em aço rápido (HSS), Corpo polido e envernizado, Garantia: 3 meses, Quantidade: 1 peça",https://www.spetindustria.com.br/adaptador-sds-plus-para-mandril-1-2/p,https://fundofica.org/wp-content/uploads/2023/11/Adaptador-de-mandril.pdf,https://product-hub-prd.madeiramadeira.com.br/310970615/images/1a75315f-f47b-4d06-a3a0-3361537183b3057c928cstandardresolution.jpg | https://http2.mlstatic.com/D_Q_NP_2X_601056-MLC77042121408_062024-E-mandril-13mm-taladro-con-adaptador-sds-plus-y-12-20unf.webp
410,ALAVANCA C/ CAVALETE *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Alavanca com cavalete, um componente mecânico utilizado em diversos equipamentos e veículos.",,Não encontrado,Não encontrado,
411,ALAVANCA SIMPLES *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Alavanca simples, dispositivo mecânico utilizado para levantar ou mover objetos.","Principais especificações técnicas: composta por uma barra rígida, ponto de apoio (fulcro), força aplicada e resistência. Os tipos variam conforme a posição relativa desses componentes.",https://brasilescola.uol.com.br/fisica/alavanca.htm,https://webstorage.cienciaviva.pt/public/pt.cienciaviva.io/recursos/files/alavanca_prof_111456145f2be4.pdf,
3182,BALDE P/CONCRETO DE CHAPA 10 LITROS *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,Balde para concreto de chapa com capacidade de 10 litros.,Capacidade: 10 litros; Material: chapa.,https://www.vonder.com.br/produto/balde_metlico_para_concreto_10_litros_vonder/9063,Não encontrado,https://cdn.awsli.com.br/2500x2500/1659/1659184/produto/321989871/26972_grd-9m0mow05pj.png | https://http2.mlstatic.com/D_NQ_NP_763797-MLB32237629118_092019-O.webp | https://a-static.mlcdn.com.br/800x560/balde-para-concreto-10-litros-metalico-nove54/olistplus/opmpbyn19fat8eky/ebd9c05f38e046f53548be83c2dc3087.jpeg
123133395,BALDE PVC P/CONCRETO PRETO/CINZA,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Balde de PVC para concreto, disponível nas cores preto e cinza.","Fabricante: Max Ferramentas, Modelo: Balde para Concreto PVC com Alça PVC 12L Cinza, Cor: Cinza, Material Principal: PVC, Capacidade: 12 litros, Tipo de Produto: Balde para concreto, Conteúdo da Embalagem: 1 balde para concreto de 12 litros, Garantia: 3 meses",https://www.maiscorreios.com.br/balde-para-concreto-pvc-com-alca-pvc-12l-cinza-transporte-de-materiais-max-ferramentas-1502120/p,https://roobust.com.br/wp-content/uploads/2023/03/Ficha-Tecnica-ET-16-Balde-para-Concreto.pdf,https://images.tcdn.com.br/img/img_prod/219075/balde_de_plastico_para_concreto_12_litros_preto_3315012000_vonder_143179_1_d4ba0e6cbf70e7813cbb13b55050f2b3.jpg | https://http2.mlstatic.com/D_NQ_NP_849298-MLB74063606177_012024-O-balde-pvc-para-concreto-preto-12-litros-terraplast.webp | https://cdn.awsli.com.br/2500x2500/2390/2390682/produto/2472916537baa4d728c.jpg
5832,BATERIA DE LITIUM 3V CARTELA COM 2 UNIDADES (B) *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Bateria de lítio de 3V, vendida em cartela com 2 unidades.","Tipo de bateria: Lítio, Voltagem: 3V, Quantidade: 2 unidades por cartela",https://www.mercadolivre.com.br/cartela-2-pilha-bateria-cr-2032-duracell-3v-lithium-moeda/p/MLB23940558,https://www.bing.com/aclick?ld=e8u1UgpMuV8LB8wPJw0cSmnjVUCUwARdOho_tqwvgsmjdK5f6g3eIDwHCYszQqfLISyGDGl4v2RwiIRVTBFMGO8h7GzyLKHd2GdniHip4Elu4m1dVjHtFeQo9wikBAqWVhHNu8RHTxZkh4E89WLxDYvef2RdQsJC5aWBXHESwZxoFh9RWIhDe6okyZEzSx-frshNBNxEmKEYRbJetA1qKiUleM7vE&u=aHR0cHMlM2ElMmYlMmZ3d3cuZ2xvYmFsc3BlYy5jb20lMmZzZWFyY2glMmZwcm9kdWN0cyUzZnRlcm0lM2QzViUyNTIwbGl0aGl1bSUyNTIwYmF0dGVyeSUyNmNwaWQlM2Q1MzM2MzAwMjglMjZhZ2lkJTNkMTM1MDIwMzAwMjY2ODMyMiUyNnNuZXQlM2RvJTI2YWlkJTNkJTI2c2UlM2RnZ2thJTI2Y2lkJTNkcGFpZHNlYXJjaCUyNm1zY2xraWQlM2RmOGUxNGUzM2I5MjYxZTc3NmViMjI0ODVjYmFjMGQ5MSUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZDIwMjYlMjUyMEdsb2JhbFNwZWNfRWxlY3RyaWNhbCUyNTIwQ29tcG9uZW50c19Nb2Rlcm5pemVkJTI2dXRtX3Rlcm0lM2QzViUyNTIwbGl0aGl1bSUyNTIwYmF0dGVyeSUyNnV0bV9jb250ZW50JTNkTGl0aGl1bSUyNTIwQmF0dGVyaWVzJTI1MjAtJTI1MjBHZW5lcmFs&rlid=f8e14e33b9261e776eb22485cbac0d91,https://a-static.mlcdn.com.br/undefinedxundefined/bateria-de-litio-cr2032-3v-cartela-com-2-unidades-flex/padihey/01002dhsk7/35828191cb6c0c23e227f28c5f543e7f.jpeg | https://down-br.img.susercontent.com/file/br-11134207-7r98o-lsrt8tcu0wtg1e | https://m.media-amazon.com/images/I/61t9Nw93UFL._AC_SL1000_.jpg
5920,BICO MISTURADOR PARA CHUMBADOR QUIMICO *,ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Bico misturador para chumbador químico, utilizado em aplicações de solda e reparos.","Material: Plástico; Acabamento: Natural; Fabricante: Indufix Parafusos; Resistente a agentes químicos; Indicado para ancoragem em concreto, fixação de máquinas, guarda-corpos, estruturas metálicas e instalações elétricas.",https://www.indufix.com.br/bico-misturador-para-aplicador-de-chumbador-quimico/,https://ancoratools.com.br/wp-content/uploads/2026/03/Manual-AQM-4020.pdf,https://http2.mlstatic.com/D_NQ_NP_702898-MLB85548017929_062025-O-kit-10-bicos-misturador-para-chumbador-quimico-ancoragem.webp | https://danpler.com.br/wp-content/uploads/2024/09/15301194276-bp345-2.png | https://http2.mlstatic.com/D_NQ_NP_601297-MLB90379913336_082025-O.webp
4967,"BOCAL DE CERAMICA GR5 D 9,5 X 47 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Bocal de cerâmica GR5 com dimensões 9,5 x 47 mm.","Diâmetro: 9,5 mm, Comprimento: 47 mm",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/640046/bocal_de_ceramica_gr5_sr_17_18_26_0736991_esab_64235_1_8d55b1f7dc21213befc38415e557d2bf.jpg | https://static.loja.soldasbrasil.com.br/public/lojasoldasbrasil/imagens/produtos/bocal-de-ceramica-tig-10n49-gr-5-caixa-com-10-unidades-6582fa08b2eaf.png | https://images.tcdn.com.br/img/img_prod/640046/bocal_de_ceramica_gr5_sr_17_18_26_0736991_esab_64235_1_e38a2e8829f8c553e1e77918a88e9b23.jpg
4890,"BOCAL DE CERAMICA GR6 D 9,5 X 47 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Bocal de cerâmica modelo GR6 com diâmetro de 9,5 mm e comprimento de 47 mm.","Diâmetro: 9,5 mm, Comprimento: 47 mm, Material: Cerâmica",https://www.serflex.com.br/oxicorte/bocais/bocal-ceramica-gr6-0737461-esab,Não encontrado,https://images.tcdn.com.br/img/img_prod/640046/bocal_ceramica_gr6_0737461_esab_64255_1_6c2b31f9aca2b70478b3c8cb536d9ad7.jpg | https://images.tcdn.com.br/img/img_prod/640046/bocal_ceramica_gr6_0737461_esab_64255_5_e71432501100e00ef3d23f965cd82ed5.jpg | https://images.tcdn.com.br/img/img_prod/640046/bocal_ceramica_gr6_0737461_esab_64255_3_169f17e50910747c489eb4cc2c2bf3a3.jpg
4889,"BOCAL DE CERAMICA GR7 D 11,0 X 47 MM *",ACESSORIO/MIUDEZA,MATERIAIS DIVERSOS,DIVERSOS,"Bocal de cerâmica modelo GR7, com diâmetro de 11,0 mm e comprimento de 47 mm.","Diâmetro: 11,0 mm, Comprimento: 47 mm",https://pecas.lojaesab.com.br/bocal-ceramica-7-d-11-0-c-47-0-sr-17-18-26,Não encontrado,
